June 15, 2015   15:19:12
Bulk Electrolysis with Coulometry
File: electrolysis
Data Source:  Experiment
Instrument Model:  CHI601C
Header: 
Note: 

Init E (V) = -1.7
End Current Ratio (%) = 0
Data Storage Interval (s) = 1

Time/sec, Charge/C, Current/A
2459.000, 2.145e+1, 8.668e-3
2460.000, 2.146e+1, 8.661e-3
2461.000, 2.147e+1, 8.688e-3
2462.000, 2.148e+1, 8.685e-3
2463.000, 2.149e+1, 8.704e-3
2464.000, 2.150e+1, 8.689e-3
2465.000, 2.151e+1, 8.710e-3
2466.000, 2.151e+1, 8.693e-3
2467.000, 2.152e+1, 8.692e-3
2468.000, 2.153e+1, 8.707e-3
2469.000, 2.154e+1, 8.701e-3
2470.000, 2.155e+1, 8.711e-3
2471.000, 2.156e+1, 8.699e-3
2472.000, 2.157e+1, 8.703e-3
2473.000, 2.157e+1, 8.706e-3
2474.000, 2.158e+1, 8.706e-3
2475.000, 2.159e+1, 8.710e-3
2476.000, 2.160e+1, 8.700e-3
2477.000, 2.161e+1, 8.693e-3
2478.000, 2.162e+1, 8.705e-3
2479.000, 2.163e+1, 8.693e-3
2480.000, 2.164e+1, 8.703e-3
2481.000, 2.164e+1, 8.705e-3
2482.000, 2.165e+1, 8.708e-3
2483.000, 2.166e+1, 8.701e-3
2484.000, 2.167e+1, 8.704e-3
2485.000, 2.168e+1, 8.708e-3
2486.000, 2.169e+1, 8.699e-3
2487.000, 2.170e+1, 8.713e-3
2488.000, 2.171e+1, 8.712e-3
2489.000, 2.171e+1, 8.688e-3
2490.000, 2.172e+1, 8.704e-3
2491.000, 2.173e+1, 8.693e-3
2492.000, 2.174e+1, 8.703e-3
2493.000, 2.175e+1, 8.697e-3
2494.000, 2.176e+1, 8.701e-3
2495.000, 2.177e+1, 8.709e-3
2496.000, 2.178e+1, 8.701e-3
2497.000, 2.178e+1, 8.710e-3
2498.000, 2.179e+1, 8.699e-3
2499.000, 2.180e+1, 8.697e-3
2500.000, 2.181e+1, 8.713e-3
2501.000, 2.182e+1, 8.695e-3
2502.000, 2.183e+1, 8.692e-3
2503.000, 2.184e+1, 8.701e-3
2504.000, 2.184e+1, 8.707e-3
2505.000, 2.185e+1, 8.700e-3
2506.000, 2.186e+1, 8.708e-3
2507.000, 2.187e+1, 8.672e-3
2508.000, 2.188e+1, 8.700e-3
2509.000, 2.189e+1, 8.720e-3
2510.000, 2.190e+1, 8.710e-3
2511.000, 2.191e+1, 8.690e-3
2512.000, 2.191e+1, 8.702e-3
2513.000, 2.192e+1, 8.700e-3
2514.000, 2.193e+1, 8.719e-3
2515.000, 2.194e+1, 8.725e-3
2516.000, 2.195e+1, 8.707e-3
2517.000, 2.196e+1, 8.722e-3
2518.000, 2.197e+1, 8.688e-3
2519.000, 2.198e+1, 8.707e-3
2520.000, 2.198e+1, 8.700e-3
2521.000, 2.199e+1, 8.710e-3
2522.000, 2.200e+1, 8.699e-3
2523.000, 2.201e+1, 8.707e-3
2524.000, 2.202e+1, 8.713e-3
2525.000, 2.203e+1, 8.717e-3
2526.000, 2.204e+1, 8.720e-3
2527.000, 2.204e+1, 8.726e-3
2528.000, 2.205e+1, 8.726e-3
2529.000, 2.206e+1, 8.701e-3
2530.000, 2.207e+1, 8.706e-3
2531.000, 2.208e+1, 8.698e-3
2532.000, 2.209e+1, 8.730e-3
2533.000, 2.210e+1, 8.710e-3
2534.000, 2.211e+1, 8.706e-3
2535.000, 2.211e+1, 8.729e-3
2536.000, 2.212e+1, 8.711e-3
2537.000, 2.213e+1, 8.715e-3
2538.000, 2.214e+1, 8.724e-3
2539.000, 2.215e+1, 8.710e-3
2540.000, 2.216e+1, 8.718e-3
2541.000, 2.217e+1, 8.735e-3
2542.000, 2.218e+1, 8.713e-3
2543.000, 2.218e+1, 8.722e-3
2544.000, 2.219e+1, 8.724e-3
2545.000, 2.220e+1, 8.721e-3
2546.000, 2.221e+1, 8.714e-3
2547.000, 2.222e+1, 8.697e-3
2548.000, 2.223e+1, 8.717e-3
2549.000, 2.224e+1, 8.717e-3
2550.000, 2.225e+1, 8.712e-3
2551.000, 2.225e+1, 8.727e-3
2552.000, 2.226e+1, 8.717e-3
2553.000, 2.227e+1, 8.712e-3
2554.000, 2.228e+1, 8.714e-3
2555.000, 2.229e+1, 8.709e-3
2556.000, 2.230e+1, 8.724e-3
2557.000, 2.231e+1, 8.710e-3
2558.000, 2.232e+1, 8.700e-3
2559.000, 2.232e+1, 8.712e-3
2560.000, 2.233e+1, 8.719e-3
2561.000, 2.234e+1, 8.729e-3
2562.000, 2.235e+1, 8.721e-3
2563.000, 2.236e+1, 8.710e-3
2564.000, 2.237e+1, 8.712e-3
2565.000, 2.238e+1, 8.720e-3
2566.000, 2.238e+1, 8.700e-3
2567.000, 2.239e+1, 8.730e-3
2568.000, 2.240e+1, 8.691e-3
2569.000, 2.241e+1, 8.711e-3
2570.000, 2.242e+1, 8.705e-3
2571.000, 2.243e+1, 8.698e-3
2572.000, 2.244e+1, 8.728e-3
2573.000, 2.245e+1, 8.717e-3
2574.000, 2.245e+1, 8.712e-3
2575.000, 2.246e+1, 8.714e-3
2576.000, 2.247e+1, 8.706e-3
2577.000, 2.248e+1, 8.705e-3
2578.000, 2.249e+1, 8.715e-3
2579.000, 2.250e+1, 8.691e-3
2580.000, 2.251e+1, 8.703e-3
2581.000, 2.252e+1, 8.709e-3
2582.000, 2.252e+1, 8.699e-3
2583.000, 2.253e+1, 8.715e-3
2584.000, 2.254e+1, 8.695e-3
2585.000, 2.255e+1, 8.702e-3
2586.000, 2.256e+1, 8.714e-3
2587.000, 2.257e+1, 8.709e-3
2588.000, 2.258e+1, 8.723e-3
2589.000, 2.259e+1, 8.712e-3
2590.000, 2.259e+1, 8.679e-3
2591.000, 2.260e+1, 8.715e-3
2592.000, 2.261e+1, 8.693e-3
2593.000, 2.262e+1, 8.707e-3
2594.000, 2.263e+1, 8.685e-3
2595.000, 2.264e+1, 8.713e-3
2596.000, 2.265e+1, 8.707e-3
2597.000, 2.265e+1, 8.711e-3
2598.000, 2.266e+1, 8.714e-3
2599.000, 2.267e+1, 8.709e-3
2600.000, 2.268e+1, 8.696e-3
2601.000, 2.269e+1, 8.695e-3
2602.000, 2.270e+1, 8.706e-3
2603.000, 2.271e+1, 8.701e-3
2604.000, 2.272e+1, 8.699e-3
2605.000, 2.272e+1, 8.706e-3
2606.000, 2.273e+1, 8.702e-3
2607.000, 2.274e+1, 8.697e-3
2608.000, 2.275e+1, 8.700e-3
2609.000, 2.276e+1, 8.703e-3
2610.000, 2.277e+1, 8.699e-3
2611.000, 2.278e+1, 8.685e-3
2612.000, 2.279e+1, 8.705e-3
2613.000, 2.279e+1, 8.694e-3
2614.000, 2.280e+1, 8.698e-3
2615.000, 2.281e+1, 8.735e-3
2616.000, 2.282e+1, 8.682e-3
2617.000, 2.283e+1, 8.700e-3
2618.000, 2.284e+1, 8.702e-3
2619.000, 2.285e+1, 8.705e-3
2620.000, 2.285e+1, 8.699e-3
2621.000, 2.286e+1, 8.701e-3
2622.000, 2.287e+1, 8.688e-3
2623.000, 2.288e+1, 8.678e-3
2624.000, 2.289e+1, 8.689e-3
2625.000, 2.290e+1, 8.699e-3
2626.000, 2.291e+1, 8.686e-3
2627.000, 2.292e+1, 8.688e-3
2628.000, 2.292e+1, 8.693e-3
2629.000, 2.293e+1, 8.679e-3
2630.000, 2.294e+1, 8.698e-3
2631.000, 2.295e+1, 8.692e-3
2632.000, 2.296e+1, 8.699e-3
2633.000, 2.297e+1, 8.691e-3
2634.000, 2.298e+1, 8.692e-3
2635.000, 2.299e+1, 8.697e-3
2636.000, 2.299e+1, 8.681e-3
2637.000, 2.300e+1, 8.681e-3
2638.000, 2.301e+1, 8.692e-3
2639.000, 2.302e+1, 8.701e-3
2640.000, 2.303e+1, 8.695e-3
2641.000, 2.304e+1, 8.675e-3
2642.000, 2.305e+1, 8.695e-3
2643.000, 2.305e+1, 8.705e-3
2644.000, 2.306e+1, 8.693e-3
2645.000, 2.307e+1, 8.705e-3
2646.000, 2.308e+1, 8.686e-3
2647.000, 2.309e+1, 8.682e-3
2648.000, 2.310e+1, 8.689e-3
2649.000, 2.311e+1, 8.688e-3
2650.000, 2.312e+1, 8.691e-3
2651.000, 2.312e+1, 8.688e-3
2652.000, 2.313e+1, 8.695e-3
2653.000, 2.314e+1, 8.699e-3
2654.000, 2.315e+1, 8.695e-3
2655.000, 2.316e+1, 8.683e-3
2656.000, 2.317e+1, 8.683e-3
2657.000, 2.318e+1, 8.698e-3
2658.000, 2.319e+1, 8.685e-3
2659.000, 2.319e+1, 8.661e-3
2660.000, 2.320e+1, 8.690e-3
2661.000, 2.321e+1, 8.699e-3
2662.000, 2.322e+1, 8.686e-3
2663.000, 2.323e+1, 8.680e-3
2664.000, 2.324e+1, 8.686e-3
2665.000, 2.325e+1, 8.697e-3
2666.000, 2.325e+1, 8.688e-3
2667.000, 2.326e+1, 8.680e-3
2668.000, 2.327e+1, 8.673e-3
2669.000, 2.328e+1, 8.668e-3
2670.000, 2.329e+1, 8.693e-3
2671.000, 2.330e+1, 8.686e-3
2672.000, 2.331e+1, 8.677e-3
2673.000, 2.332e+1, 8.685e-3
2674.000, 2.332e+1, 8.681e-3
2675.000, 2.333e+1, 8.693e-3
2676.000, 2.334e+1, 8.689e-3
2677.000, 2.335e+1, 8.679e-3
2678.000, 2.336e+1, 8.693e-3
2679.000, 2.337e+1, 8.684e-3
2680.000, 2.338e+1, 8.707e-3
2681.000, 2.338e+1, 8.669e-3
2682.000, 2.339e+1, 8.694e-3
2683.000, 2.340e+1, 8.695e-3
2684.000, 2.341e+1, 8.702e-3
2685.000, 2.342e+1, 8.695e-3
2686.000, 2.343e+1, 8.694e-3
2687.000, 2.344e+1, 8.679e-3
2688.000, 2.345e+1, 8.685e-3
2689.000, 2.345e+1, 8.699e-3
2690.000, 2.346e+1, 8.689e-3
2691.000, 2.347e+1, 8.686e-3
2692.000, 2.348e+1, 8.691e-3
2693.000, 2.349e+1, 8.678e-3
2694.000, 2.350e+1, 8.684e-3
2695.000, 2.351e+1, 8.678e-3
2696.000, 2.352e+1, 8.685e-3
2697.000, 2.352e+1, 8.685e-3
2698.000, 2.353e+1, 8.690e-3
2699.000, 2.354e+1, 8.696e-3
2700.000, 2.355e+1, 8.675e-3
2701.000, 2.356e+1, 8.695e-3
2702.000, 2.357e+1, 8.692e-3
2703.000, 2.358e+1, 8.677e-3
2704.000, 2.358e+1, 8.678e-3
2705.000, 2.359e+1, 8.687e-3
2706.000, 2.360e+1, 8.681e-3
2707.000, 2.361e+1, 8.669e-3
2708.000, 2.362e+1, 8.699e-3
2709.000, 2.363e+1, 8.699e-3
2710.000, 2.364e+1, 8.691e-3
2711.000, 2.365e+1, 8.687e-3
2712.000, 2.365e+1, 8.693e-3
2713.000, 2.366e+1, 8.709e-3
2714.000, 2.367e+1, 8.697e-3
2715.000, 2.368e+1, 8.683e-3
2716.000, 2.369e+1, 8.669e-3
2717.000, 2.370e+1, 8.670e-3
2718.000, 2.371e+1, 8.689e-3
2719.000, 2.372e+1, 8.698e-3
2720.000, 2.372e+1, 8.669e-3
2721.000, 2.373e+1, 8.704e-3
2722.000, 2.374e+1, 8.685e-3
2723.000, 2.375e+1, 8.679e-3
2724.000, 2.376e+1, 8.699e-3
2725.000, 2.377e+1, 8.670e-3
2726.000, 2.378e+1, 8.691e-3
2727.000, 2.378e+1, 8.687e-3
2728.000, 2.379e+1, 8.687e-3
2729.000, 2.380e+1, 8.672e-3
2730.000, 2.381e+1, 8.685e-3
2731.000, 2.382e+1, 8.686e-3
2732.000, 2.383e+1, 8.677e-3
2733.000, 2.384e+1, 8.685e-3
2734.000, 2.385e+1, 8.692e-3
2735.000, 2.385e+1, 8.682e-3
2736.000, 2.386e+1, 8.683e-3
2737.000, 2.387e+1, 8.678e-3
2738.000, 2.388e+1, 8.693e-3
2739.000, 2.389e+1, 8.687e-3
2740.000, 2.390e+1, 8.675e-3
2741.000, 2.391e+1, 8.668e-3
2742.000, 2.391e+1, 8.666e-3
2743.000, 2.392e+1, 8.674e-3
2744.000, 2.393e+1, 8.678e-3
2745.000, 2.394e+1, 8.676e-3
2746.000, 2.395e+1, 8.674e-3
2747.000, 2.396e+1, 8.673e-3
2748.000, 2.397e+1, 8.684e-3
2749.000, 2.398e+1, 8.683e-3
2750.000, 2.398e+1, 8.660e-3
2751.000, 2.399e+1, 8.671e-3
2752.000, 2.400e+1, 8.687e-3
2753.000, 2.401e+1, 8.687e-3
2754.000, 2.402e+1, 8.677e-3
2755.000, 2.403e+1, 8.675e-3
2756.000, 2.404e+1, 8.690e-3
2757.000, 2.404e+1, 8.681e-3
2758.000, 2.405e+1, 8.681e-3
2759.000, 2.406e+1, 8.679e-3
2760.000, 2.407e+1, 8.681e-3
2761.000, 2.408e+1, 8.675e-3
2762.000, 2.409e+1, 8.682e-3
2763.000, 2.410e+1, 8.686e-3
2764.000, 2.411e+1, 8.676e-3
2765.000, 2.411e+1, 8.692e-3
2766.000, 2.412e+1, 8.672e-3
2767.000, 2.413e+1, 8.663e-3
2768.000, 2.414e+1, 8.676e-3
2769.000, 2.415e+1, 8.677e-3
2770.000, 2.416e+1, 8.680e-3
2771.000, 2.417e+1, 8.669e-3
2772.000, 2.418e+1, 8.671e-3
2773.000, 2.418e+1, 8.655e-3
2774.000, 2.419e+1, 8.683e-3
2775.000, 2.420e+1, 8.689e-3
2776.000, 2.421e+1, 8.677e-3
2777.000, 2.422e+1, 8.669e-3
2778.000, 2.423e+1, 8.679e-3
2779.000, 2.424e+1, 8.680e-3
2780.000, 2.424e+1, 8.678e-3
2781.000, 2.425e+1, 8.680e-3
2782.000, 2.426e+1, 8.665e-3
2783.000, 2.427e+1, 8.690e-3
2784.000, 2.428e+1, 8.671e-3
2785.000, 2.429e+1, 8.694e-3
2786.000, 2.430e+1, 8.671e-3
2787.000, 2.431e+1, 8.676e-3
2788.000, 2.431e+1, 8.688e-3
2789.000, 2.432e+1, 8.674e-3
2790.000, 2.433e+1, 8.681e-3
2791.000, 2.434e+1, 8.669e-3
2792.000, 2.435e+1, 8.671e-3
2793.000, 2.436e+1, 8.677e-3
2794.000, 2.437e+1, 8.667e-3
2795.000, 2.437e+1, 8.685e-3
2796.000, 2.438e+1, 8.657e-3
2797.000, 2.439e+1, 8.664e-3
2798.000, 2.440e+1, 8.666e-3
2799.000, 2.441e+1, 8.674e-3
2800.000, 2.442e+1, 8.683e-3
2801.000, 2.443e+1, 8.680e-3
2802.000, 2.444e+1, 8.662e-3
2803.000, 2.444e+1, 8.672e-3
2804.000, 2.445e+1, 8.681e-3
2805.000, 2.446e+1, 8.673e-3
2806.000, 2.447e+1, 8.676e-3
2807.000, 2.448e+1, 8.677e-3
2808.000, 2.449e+1, 8.670e-3
2809.000, 2.450e+1, 8.661e-3
2810.000, 2.450e+1, 8.681e-3
2811.000, 2.451e+1, 8.670e-3
2812.000, 2.452e+1, 8.666e-3
2813.000, 2.453e+1, 8.659e-3
2814.000, 2.454e+1, 8.672e-3
2815.000, 2.455e+1, 8.677e-3
2816.000, 2.456e+1, 8.685e-3
2817.000, 2.457e+1, 8.660e-3
2818.000, 2.457e+1, 8.662e-3
2819.000, 2.458e+1, 8.659e-3
2820.000, 2.459e+1, 8.673e-3
2821.000, 2.460e+1, 8.678e-3
2822.000, 2.461e+1, 8.671e-3
2823.000, 2.462e+1, 8.671e-3
2824.000, 2.463e+1, 8.691e-3
2825.000, 2.463e+1, 8.676e-3
2826.000, 2.464e+1, 8.680e-3
2827.000, 2.465e+1, 8.647e-3
2828.000, 2.466e+1, 8.666e-3
2829.000, 2.467e+1, 8.681e-3
2830.000, 2.468e+1, 8.661e-3
2831.000, 2.469e+1, 8.687e-3
2832.000, 2.470e+1, 8.662e-3
2833.000, 2.470e+1, 8.668e-3
2834.000, 2.471e+1, 8.658e-3
2835.000, 2.472e+1, 8.668e-3
2836.000, 2.473e+1, 8.674e-3
2837.000, 2.474e+1, 8.639e-3
2838.000, 2.475e+1, 8.677e-3
2839.000, 2.476e+1, 8.679e-3
2840.000, 2.476e+1, 8.677e-3
2841.000, 2.477e+1, 8.671e-3
2842.000, 2.478e+1, 8.659e-3
2843.000, 2.479e+1, 8.662e-3
2844.000, 2.480e+1, 8.674e-3
2845.000, 2.481e+1, 8.659e-3
2846.000, 2.482e+1, 8.669e-3
2847.000, 2.483e+1, 8.670e-3
2848.000, 2.483e+1, 8.654e-3
2849.000, 2.484e+1, 8.675e-3
2850.000, 2.485e+1, 8.672e-3
2851.000, 2.486e+1, 8.668e-3
2852.000, 2.487e+1, 8.639e-3
2853.000, 2.488e+1, 8.657e-3
2854.000, 2.489e+1, 8.667e-3
2855.000, 2.489e+1, 8.641e-3
2856.000, 2.490e+1, 8.655e-3
2857.000, 2.491e+1, 8.668e-3
2858.000, 2.492e+1, 8.671e-3
2859.000, 2.493e+1, 8.684e-3
2860.000, 2.494e+1, 8.665e-3
2861.000, 2.495e+1, 8.660e-3
2862.000, 2.496e+1, 8.669e-3
2863.000, 2.496e+1, 8.676e-3
2864.000, 2.497e+1, 8.676e-3
2865.000, 2.498e+1, 8.663e-3
2866.000, 2.499e+1, 8.677e-3
2867.000, 2.500e+1, 8.665e-3
2868.000, 2.501e+1, 8.654e-3
2869.000, 2.502e+1, 8.674e-3
2870.000, 2.502e+1, 8.659e-3
2871.000, 2.503e+1, 8.672e-3
2872.000, 2.504e+1, 8.679e-3
2873.000, 2.505e+1, 8.666e-3
2874.000, 2.506e+1, 8.678e-3
2875.000, 2.507e+1, 8.678e-3
2876.000, 2.508e+1, 8.678e-3
2877.000, 2.509e+1, 8.671e-3
2878.000, 2.509e+1, 8.661e-3
2879.000, 2.510e+1, 8.678e-3
2880.000, 2.511e+1, 8.662e-3
2881.000, 2.512e+1, 8.668e-3
2882.000, 2.513e+1, 8.650e-3
2883.000, 2.514e+1, 8.651e-3
2884.000, 2.515e+1, 8.644e-3
2885.000, 2.515e+1, 8.662e-3
2886.000, 2.516e+1, 8.661e-3
2887.000, 2.517e+1, 8.671e-3
2888.000, 2.518e+1, 8.671e-3
2889.000, 2.519e+1, 8.672e-3
2890.000, 2.520e+1, 8.674e-3
2891.000, 2.521e+1, 8.663e-3
2892.000, 2.522e+1, 8.685e-3
2893.000, 2.522e+1, 8.672e-3
2894.000, 2.523e+1, 8.683e-3
2895.000, 2.524e+1, 8.673e-3
2896.000, 2.525e+1, 8.677e-3
2897.000, 2.526e+1, 8.676e-3
2898.000, 2.527e+1, 8.675e-3
2899.000, 2.528e+1, 8.671e-3
2900.000, 2.528e+1, 8.677e-3
2901.000, 2.529e+1, 8.673e-3
2902.000, 2.530e+1, 8.674e-3
2903.000, 2.531e+1, 8.672e-3
2904.000, 2.532e+1, 8.668e-3
2905.000, 2.533e+1, 8.690e-3
2906.000, 2.534e+1, 8.678e-3
2907.000, 2.535e+1, 8.672e-3
2908.000, 2.535e+1, 8.669e-3
2909.000, 2.536e+1, 8.674e-3
2910.000, 2.537e+1, 8.678e-3
2911.000, 2.538e+1, 8.667e-3
2912.000, 2.539e+1, 8.676e-3
2913.000, 2.540e+1, 8.662e-3
2914.000, 2.541e+1, 8.668e-3
2915.000, 2.541e+1, 8.665e-3
2916.000, 2.542e+1, 8.668e-3
2917.000, 2.543e+1, 8.657e-3
2918.000, 2.544e+1, 8.668e-3
2919.000, 2.545e+1, 8.662e-3
2920.000, 2.546e+1, 8.660e-3
2921.000, 2.547e+1, 8.670e-3
2922.000, 2.548e+1, 8.675e-3
2923.000, 2.548e+1, 8.683e-3
2924.000, 2.549e+1, 8.681e-3
2925.000, 2.550e+1, 8.665e-3
2926.000, 2.551e+1, 8.662e-3
2927.000, 2.552e+1, 8.672e-3
2928.000, 2.553e+1, 8.679e-3
2929.000, 2.554e+1, 8.669e-3
2930.000, 2.555e+1, 8.672e-3
2931.000, 2.555e+1, 8.670e-3
2932.000, 2.556e+1, 8.671e-3
2933.000, 2.557e+1, 8.674e-3
2934.000, 2.558e+1, 8.679e-3
2935.000, 2.559e+1, 8.664e-3
2936.000, 2.560e+1, 8.666e-3
2937.000, 2.561e+1, 8.657e-3
2938.000, 2.561e+1, 8.674e-3
2939.000, 2.562e+1, 8.665e-3
2940.000, 2.563e+1, 8.669e-3
2941.000, 2.564e+1, 8.666e-3
2942.000, 2.565e+1, 8.678e-3
2943.000, 2.566e+1, 8.670e-3
2944.000, 2.567e+1, 8.664e-3
2945.000, 2.568e+1, 8.665e-3
2946.000, 2.568e+1, 8.655e-3
2947.000, 2.569e+1, 8.660e-3
2948.000, 2.570e+1, 8.665e-3
2949.000, 2.571e+1, 8.665e-3
2950.000, 2.572e+1, 8.666e-3
2951.000, 2.573e+1, 8.676e-3
2952.000, 2.574e+1, 8.680e-3
2953.000, 2.574e+1, 8.653e-3
2954.000, 2.575e+1, 8.668e-3
2955.000, 2.576e+1, 8.670e-3
2956.000, 2.577e+1, 8.676e-3
2957.000, 2.578e+1, 8.671e-3
2958.000, 2.579e+1, 8.666e-3
2959.000, 2.580e+1, 8.668e-3
2960.000, 2.581e+1, 8.660e-3
2961.000, 2.581e+1, 8.664e-3
2962.000, 2.582e+1, 8.648e-3
2963.000, 2.583e+1, 8.671e-3
2964.000, 2.584e+1, 8.650e-3
2965.000, 2.585e+1, 8.663e-3
2966.000, 2.586e+1, 8.678e-3
2967.000, 2.587e+1, 8.665e-3
2968.000, 2.587e+1, 8.669e-3
2969.000, 2.588e+1, 8.673e-3
2970.000, 2.589e+1, 8.677e-3
2971.000, 2.590e+1, 8.666e-3
2972.000, 2.591e+1, 8.677e-3
2973.000, 2.592e+1, 8.684e-3
2974.000, 2.593e+1, 8.671e-3
2975.000, 2.594e+1, 8.661e-3
2976.000, 2.594e+1, 8.662e-3
2977.000, 2.595e+1, 8.678e-3
2978.000, 2.596e+1, 8.667e-3
2979.000, 2.597e+1, 8.678e-3
2980.000, 2.598e+1, 8.672e-3
2981.000, 2.599e+1, 8.675e-3
2982.000, 2.600e+1, 8.672e-3
2983.000, 2.600e+1, 8.655e-3
2984.000, 2.601e+1, 8.687e-3
2985.000, 2.602e+1, 8.665e-3
2986.000, 2.603e+1, 8.666e-3
2987.000, 2.604e+1, 8.656e-3
2988.000, 2.605e+1, 8.662e-3
2989.000, 2.606e+1, 8.671e-3
2990.000, 2.607e+1, 8.664e-3
2991.000, 2.607e+1, 8.656e-3
2992.000, 2.608e+1, 8.666e-3
2993.000, 2.609e+1, 8.641e-3
2994.000, 2.610e+1, 8.653e-3
2995.000, 2.611e+1, 8.665e-3
2996.000, 2.612e+1, 8.666e-3
2997.000, 2.613e+1, 8.657e-3
2998.000, 2.613e+1, 8.673e-3
2999.000, 2.614e+1, 8.665e-3
3000.000, 2.615e+1, 8.642e-3
3001.000, 2.616e+1, 8.669e-3
3002.000, 2.617e+1, 8.662e-3
3003.000, 2.618e+1, 8.663e-3
3004.000, 2.619e+1, 8.686e-3
3005.000, 2.620e+1, 8.682e-3
3006.000, 2.620e+1, 8.662e-3
3007.000, 2.621e+1, 8.680e-3
3008.000, 2.622e+1, 8.655e-3
3009.000, 2.623e+1, 8.655e-3
3010.000, 2.624e+1, 8.669e-3
3011.000, 2.625e+1, 8.669e-3
3012.000, 2.626e+1, 8.660e-3
3013.000, 2.626e+1, 8.676e-3
3014.000, 2.627e+1, 8.656e-3
3015.000, 2.628e+1, 8.667e-3
3016.000, 2.629e+1, 8.666e-3
3017.000, 2.630e+1, 8.674e-3
3018.000, 2.631e+1, 8.661e-3
3019.000, 2.632e+1, 8.682e-3
3020.000, 2.633e+1, 8.677e-3
3021.000, 2.633e+1, 8.672e-3
3022.000, 2.634e+1, 8.683e-3
3023.000, 2.635e+1, 8.692e-3
3024.000, 2.636e+1, 8.674e-3
3025.000, 2.637e+1, 8.680e-3
3026.000, 2.638e+1, 8.667e-3
3027.000, 2.639e+1, 8.679e-3
3028.000, 2.639e+1, 8.678e-3
3029.000, 2.640e+1, 8.675e-3
3030.000, 2.641e+1, 8.677e-3
3031.000, 2.642e+1, 8.668e-3
3032.000, 2.643e+1, 8.685e-3
3033.000, 2.644e+1, 8.685e-3
3034.000, 2.645e+1, 8.661e-3
3035.000, 2.646e+1, 8.668e-3
3036.000, 2.646e+1, 8.681e-3
3037.000, 2.647e+1, 8.673e-3
3038.000, 2.648e+1, 8.678e-3
3039.000, 2.649e+1, 8.656e-3
3040.000, 2.650e+1, 8.675e-3
3041.000, 2.651e+1, 8.669e-3
3042.000, 2.652e+1, 8.663e-3
3043.000, 2.652e+1, 8.666e-3
3044.000, 2.653e+1, 8.671e-3
3045.000, 2.654e+1, 8.683e-3
3046.000, 2.655e+1, 8.672e-3
3047.000, 2.656e+1, 8.680e-3
3048.000, 2.657e+1, 8.668e-3
3049.000, 2.658e+1, 8.674e-3
3050.000, 2.659e+1, 8.685e-3
3051.000, 2.659e+1, 8.675e-3
3052.000, 2.660e+1, 8.681e-3
3053.000, 2.661e+1, 8.677e-3
3054.000, 2.662e+1, 8.658e-3
3055.000, 2.663e+1, 8.677e-3
3056.000, 2.664e+1, 8.671e-3
3057.000, 2.665e+1, 8.674e-3
3058.000, 2.665e+1, 8.670e-3
3059.000, 2.666e+1, 8.678e-3
3060.000, 2.667e+1, 8.663e-3
3061.000, 2.668e+1, 8.663e-3
3062.000, 2.669e+1, 8.669e-3
3063.000, 2.670e+1, 8.676e-3
3064.000, 2.671e+1, 8.674e-3
3065.000, 2.672e+1, 8.672e-3
3066.000, 2.672e+1, 8.638e-3
3067.000, 2.673e+1, 8.680e-3
3068.000, 2.674e+1, 8.675e-3
3069.000, 2.675e+1, 8.668e-3
3070.000, 2.676e+1, 8.679e-3
3071.000, 2.677e+1, 8.673e-3
3072.000, 2.678e+1, 8.680e-3
3073.000, 2.678e+1, 8.639e-3
3074.000, 2.679e+1, 8.674e-3
3075.000, 2.680e+1, 8.665e-3
3076.000, 2.681e+1, 8.653e-3
3077.000, 2.682e+1, 8.659e-3
3078.000, 2.683e+1, 8.655e-3
3079.000, 2.684e+1, 8.671e-3
3080.000, 2.685e+1, 8.683e-3
3081.000, 2.685e+1, 8.670e-3
3082.000, 2.686e+1, 8.667e-3
3083.000, 2.687e+1, 8.668e-3
3084.000, 2.688e+1, 8.672e-3
3085.000, 2.689e+1, 8.677e-3
3086.000, 2.690e+1, 8.663e-3
3087.000, 2.691e+1, 8.665e-3
3088.000, 2.691e+1, 8.654e-3
3089.000, 2.692e+1, 8.665e-3
3090.000, 2.693e+1, 8.662e-3
3091.000, 2.694e+1, 8.664e-3
3092.000, 2.695e+1, 8.658e-3
3093.000, 2.696e+1, 8.650e-3
3094.000, 2.697e+1, 8.679e-3
3095.000, 2.698e+1, 8.649e-3
3096.000, 2.698e+1, 8.662e-3
3097.000, 2.699e+1, 8.662e-3
3098.000, 2.700e+1, 8.675e-3
3099.000, 2.701e+1, 8.661e-3
3100.000, 2.702e+1, 8.665e-3
3101.000, 2.703e+1, 8.667e-3
3102.000, 2.704e+1, 8.654e-3
3103.000, 2.704e+1, 8.649e-3
3104.000, 2.705e+1, 8.666e-3
3105.000, 2.706e+1, 8.663e-3
3106.000, 2.707e+1, 8.672e-3
3107.000, 2.708e+1, 8.656e-3
3108.000, 2.709e+1, 8.655e-3
3109.000, 2.710e+1, 8.657e-3
3110.000, 2.711e+1, 8.644e-3
3111.000, 2.711e+1, 8.656e-3
3112.000, 2.712e+1, 8.671e-3
3113.000, 2.713e+1, 8.653e-3
3114.000, 2.714e+1, 8.646e-3
3115.000, 2.715e+1, 8.649e-3
3116.000, 2.716e+1, 8.647e-3
3117.000, 2.717e+1, 8.664e-3
3118.000, 2.717e+1, 8.657e-3
